transaction_id,customer_id,timestamp,amount,merchant_category,location,hour,is_night,location_mismatch,fraud_probability,predicted_fraud,is_fraud
TXN0013187,CUST00485,2025-01-03 23:19:00,258.21,Electronics,Sikasso,23,1,0,0.038073454128276105,0,0
TXN0016924,CUST00381,2025-01-03 23:31:00,301.76,Mobile Money Transfer,Bamako,23,1,0,0.09266680509509928,0,0
TXN0000423,CUST00228,2025-01-03 23:33:00,27.2,Fuel,Segou,23,1,0,0.020671363320594466,0,0
TXN0001770,CUST00476,2025-01-03 23:43:00,833.91,Fuel,Kayes,23,1,0,0.03672967147310795,0,0
TXN0014276,CUST00096,2025-01-03 23:57:00,149.36,Online Retail,Bamako,23,1,0,0.12418914068818195,0,0
TXN0004367,CUST00084,2025-01-04 00:06:00,191.28,Mobile Money Transfer,Kayes,0,1,0,0.09561906568760907,0,0
TXN0018460,CUST00095,2025-01-04 00:12:00,216.31,Travel,Segou,0,1,0,0.055591012887151965,0,0
TXN0005255,CUST00239,2025-01-04 00:15:00,97.29,Cash Withdrawal,Sikasso,0,1,0,0.010582172024210185,0,0
TXN0001212,CUST00481,2025-01-04 00:19:00,146.57,Mobile Money Transfer,Bamako,0,1,0,0.1193995681198421,0,0
TXN0010930,CUST00108,2025-01-04 00:40:00,23.53,Online Retail,Mopti,0,1,0,0.05801945687085384,0,0
TXN0015944,CUST00424,2025-01-04 01:06:00,135.23,Restaurant,Abroad - USA,1,1,1,0.30007194918841945,0,0
TXN0000241,CUST00408,2025-01-04 01:14:00,250.61,Mobile Money Transfer,Sikasso,1,1,0,0.05810569074545065,0,0
TXN0008483,CUST00298,2025-01-04 01:58:00,380.59,Other,Kayes,1,1,0,0.11932286209272998,0,0
TXN0005244,CUST00188,2025-01-04 02:03:00,130.92,Mobile Money Transfer,Bamako,2,1,0,0.07315622077730104,0,0
TXN0001999,CUST00477,2025-01-04 02:15:00,76.46,Electronics,Kayes,2,1,0,0.09244961019156543,0,0
TXN0012321,CUST00066,2025-01-04 02:24:00,55.18,Cash Withdrawal,Segou,2,1,0,0.014081267236803443,0,0
TXN0016046,CUST00060,2025-01-04 02:30:00,101.51,Groceries,Segou,2,1,0,0.08147905465928233,0,0
TXN0012299,CUST00129,2025-01-04 02:38:00,19.57,Cash Withdrawal,Mopti,2,1,0,0.029063273016580224,0,0
TXN0006581,CUST00493,2025-01-04 02:41:00,129.54,Cash Withdrawal,Mopti,2,1,0,0.040795343941895656,0,0
TXN0003661,CUST00078,2025-01-04 02:59:00,200.68,Fuel,Mopti,2,1,0,0.07031212713605943,0,0
TXN0004270,CUST00083,2025-01-04 03:02:00,60.65,Groceries,Mopti,3,1,1,0.26042215266889157,0,0
TXN0008242,CUST00401,2025-01-04 03:11:00,277.0,Fuel,Kayes,3,1,0,0.032978337500882964,0,0
TXN0007821,CUST00316,2025-01-04 03:37:00,89.13,Groceries,Segou,3,1,0,0.07837934661126178,0,0
TXN0019976,CUST00389,2025-01-04 04:43:00,155.41,Restaurant,Mopti,4,1,0,0.02181681050782805,0,0
TXN0015747,CUST00253,2025-01-04 04:43:00,298.46,Restaurant,Mopti,4,1,0,0.06895528554927216,0,0
TXN0005751,CUST00044,2025-01-04 04:47:00,112.62,Groceries,Bamako,4,1,0,0.034294034313330966,0,0
TXN0011493,CUST00075,2025-01-04 04:51:00,75.63,Cash Withdrawal,Segou,4,1,0,0.02654014272795578,0,0
TXN0001840,CUST00191,2025-01-04 05:47:00,101.45,Electronics,Mopti,5,1,0,0.04947510847851395,0,0
TXN0001121,CUST00252,2025-01-04 06:07:00,56.71,Utilities,Bamako,6,0,0,0.03542965038897357,0,0
TXN0012412,CUST00230,2025-01-04 07:16:00,141.9,Travel,Kayes,7,0,0,0.08060754294212884,0,0
TXN0003386,CUST00095,2025-01-04 07:19:00,96.52,Groceries,Segou,7,0,0,0.06385842474373168,0,0
TXN0006635,CUST00085,2025-01-04 07:23:00,26.16,Online Retail,Sikasso,7,0,0,0.07742083666829562,0,0
TXN0010239,CUST00207,2025-01-04 08:21:00,185.45,Electronics,Sikasso,8,0,0,0.04926156455061591,0,0
TXN0006809,CUST00305,2025-01-04 08:26:00,270.1,Groceries,Kayes,8,0,0,0.05349355313576551,0,0
TXN0011660,CUST00027,2025-01-04 08:54:00,452.32,Fuel,Kayes,8,0,0,0.02552226420604176,0,0
TXN0001620,CUST00384,2025-01-04 09:25:00,93.86,Utilities,Kayes,9,0,0,0.09112987943853905,0,0
TXN0011941,CUST00415,2025-01-04 09:36:00,104.31,Travel,Mopti,9,0,0,0.038102769903864055,0,0
TXN0004616,CUST00418,2025-01-04 09:37:00,445.77,Fuel,Segou,9,0,0,0.09844792762067649,0,0
TXN0002925,CUST00010,2025-01-04 10:05:00,55.82,Utilities,Kayes,10,0,0,0.024278865450533635,0,0
TXN0018705,CUST00217,2025-01-04 10:33:00,157.63,Utilities,Kayes,10,0,0,0.031645197530978324,0,0
TXN0009914,CUST00114,2025-01-04 11:38:00,46.97,Restaurant,Mopti,11,0,0,0.01696745085334111,0,0
TXN0005054,CUST00113,2025-01-04 11:39:00,874.83,Cash Withdrawal,Segou,11,0,0,0.0592372551657517,0,0
TXN0009168,CUST00494,2025-01-04 11:43:00,495.31,Utilities,Sikasso,11,0,0,0.02522824551011546,0,0
TXN0019392,CUST00122,2025-01-04 11:46:00,98.26,Mobile Money Transfer,Sikasso,11,0,0,0.10441366265750966,0,0
TXN0013369,CUST00331,2025-01-04 12:03:00,82.03,Groceries,Segou,12,0,0,0.057524882478149165,0,0
TXN0005791,CUST00174,2025-01-04 12:15:00,20.57,Electronics,Segou,12,0,0,0.04647364895048764,0,0
TXN0011327,CUST00099,2025-01-04 12:30:00,67.61,Utilities,Bamako,12,0,0,0.023566861515945094,0,0
TXN0018800,CUST00400,2025-01-04 13:08:00,84.9,Utilities,Bamako,13,0,0,0.036862295640663734,0,0
TXN0002260,CUST00443,2025-01-04 13:11:00,198.12,Travel,Mopti,13,0,0,0.06680143170273818,0,0
TXN0004546,CUST00239,2025-01-04 13:18:00,107.36,Cash Withdrawal,Sikasso,13,0,0,0.09082314094673384,0,0
TXN0008155,CUST00128,2025-01-04 13:26:00,235.72,Travel,Sikasso,13,0,0,0.07275512597305465,0,0
TXN0015060,CUST00481,2025-01-04 13:31:00,121.62,Electronics,Bamako,13,0,0,0.0781756584047496,0,0
TXN0003594,CUST00150,2025-01-04 13:31:00,121.68,Utilities,Kayes,13,0,0,0.03703987171270565,0,0
TXN0015323,CUST00151,2025-01-04 13:40:00,100.35,Utilities,Bamako,13,0,0,0.04586813690232872,0,0
TXN0006747,CUST00093,2025-01-04 13:42:00,110.82,Travel,Segou,13,0,0,0.06718735712207888,0,0
TXN0013177,CUST00221,2025-01-04 14:18:00,124.11,Fuel,Bamako,14,0,0,0.06103127116363419,0,0
TXN0019494,CUST00233,2025-01-04 14:18:00,39.55,Fuel,Mopti,14,0,0,0.0649439113089791,0,0
TXN0010102,CUST00111,2025-01-04 14:25:00,251.15,Other,Kayes,14,0,0,0.12424226418872837,0,0
TXN0002267,CUST00411,2025-01-04 14:36:00,661.52,Fuel,Mopti,14,0,0,0.0722558983699786,0,0
TXN0018368,CUST00056,2025-01-04 14:46:00,41.37,Fuel,Mopti,14,0,0,0.06763279978132984,0,0
TXN0000904,CUST00042,2025-01-04 15:02:00,64.35,Restaurant,Bamako,15,0,0,0.06232468524201151,0,0
TXN0001525,CUST00462,2025-01-04 15:05:00,13.11,Groceries,Mopti,15,0,0,0.05448159055758025,0,0
TXN0005266,CUST00350,2025-01-04 15:22:00,95.01,Mobile Money Transfer,Segou,15,0,0,0.12091636515864998,0,0
TXN0014301,CUST00184,2025-01-04 16:06:00,155.96,Mobile Money Transfer,Segou,16,0,0,0.14529698332031699,0,0
TXN0007112,CUST00172,2025-01-04 16:26:00,32.59,Other,Segou,16,0,0,0.020348352046440935,0,0
TXN0014056,CUST00314,2025-01-04 17:14:00,941.98,Online Retail,Abroad - USA,17,0,1,0.9983393298072468,1,1
TXN0018434,CUST00466,2025-01-04 17:38:00,431.48,Restaurant,Bamako,17,0,0,0.08065571954469289,0,0
TXN0017087,CUST00411,2025-01-04 17:46:00,634.97,Electronics,Mopti,17,0,0,0.11269541023482778,0,0
TXN0002502,CUST00343,2025-01-04 17:47:00,72.05,Restaurant,Segou,17,0,0,0.02295327182736019,0,0
TXN0002032,CUST00157,2025-01-04 17:47:00,158.44,Online Retail,Sikasso,17,0,0,0.17839385143583794,0,0
TXN0002458,CUST00339,2025-01-04 18:14:00,26.69,Restaurant,Sikasso,18,0,1,0.05816575181605205,0,0
TXN0002512,CUST00480,2025-01-04 18:20:00,38.66,Restaurant,Segou,18,0,0,0.01643794942232305,0,0
TXN0011279,CUST00167,2025-01-04 18:37:00,169.76,Mobile Money Transfer,Segou,18,0,1,0.32234318492722597,0,1
TXN0006889,CUST00157,2025-01-04 19:00:00,75.46,Other,Sikasso,19,0,0,0.07220847846596345,0,0
TXN0010456,CUST00440,2025-01-04 19:14:00,276.62,Fuel,Sikasso,19,0,0,0.13071507543057717,0,0
TXN0014336,CUST00479,2025-01-04 19:28:00,171.86,Cash Withdrawal,Mopti,19,0,0,0.08415606405074634,0,0
TXN0001061,CUST00049,2025-01-04 19:36:00,94.81,Mobile Money Transfer,Mopti,19,0,0,0.15537104582391253,0,0
TXN0017937,CUST00376,2025-01-04 20:14:00,39.24,Mobile Money Transfer,Kayes,20,0,0,0.06343129601555098,0,0
TXN0017857,CUST00463,2025-01-04 21:19:00,205.36,Utilities,Sikasso,21,0,0,0.15068604076333536,0,0
TXN0004873,CUST00067,2025-01-04 21:31:00,257.22,Other,Mopti,21,0,0,0.18824948967573019,0,0
TXN0019300,CUST00019,2025-01-04 21:33:00,512.09,Fuel,Mopti,21,0,0,0.10847017822765946,0,0
TXN0006445,CUST00467,2025-01-04 21:35:00,275.34,Fuel,Mopti,21,0,0,0.1086719205848917,0,0
TXN0003177,CUST00493,2025-01-04 21:45:00,60.98,Electronics,Mopti,21,0,0,0.07396070821517434,0,0
TXN0002256,CUST00311,2025-01-04 21:47:00,559.18,Utilities,Abroad - Other,21,0,1,0.506141880789847,1,0
TXN0019396,CUST00161,2025-01-04 21:48:00,22.38,Online Retail,Bamako,21,0,0,0.04132672696794555,0,0
TXN0019232,CUST00260,2025-01-04 21:56:00,48.17,Utilities,Mopti,21,0,0,0.013369853205295386,0,0
TXN0017231,CUST00328,2025-01-04 22:01:00,206.85,Other,Segou,22,0,0,0.1422173033911859,0,0
TXN0009787,CUST00158,2025-01-04 22:03:00,44.61,Fuel,Mopti,22,0,0,0.03697953114860041,0,0
TXN0013094,CUST00221,2025-01-04 22:13:00,91.48,Mobile Money Transfer,Bamako,22,0,0,0.07051867580142805,0,0
TXN0006124,CUST00181,2025-01-04 22:43:00,24.46,Electronics,Mopti,22,0,0,0.04412249690095859,0,0
TXN0000952,CUST00089,2025-01-04 22:54:00,188.85,Other,Bamako,22,0,0,0.12116601158657882,0,0
TXN0009770,CUST00088,2025-01-04 22:58:00,125.87,Travel,Kayes,22,0,0,0.05322320259738108,0,0
TXN0011675,CUST00143,2025-01-04 23:03:00,172.06,Restaurant,Mopti,23,1,0,0.06366959327383538,0,0
TXN0002585,CUST00462,2025-01-04 23:03:00,100.09,Groceries,Mopti,23,1,0,0.05673964768261603,0,0
TXN0014964,CUST00457,2025-01-04 23:28:00,92.32,Mobile Money Transfer,Bamako,23,1,0,0.10247154126231223,0,0
TXN0014707,CUST00359,2025-01-04 23:41:00,14.03,Other,Kayes,23,1,0,0.015607374783521468,0,0
TXN0018330,CUST00475,2025-01-05 00:01:00,144.36,Restaurant,Bamako,0,1,0,0.09186163783436452,0,0
TXN0019418,CUST00356,2025-01-05 00:17:00,77.41,Restaurant,Segou,0,1,0,0.039372569703931805,0,0
TXN0009591,CUST00092,2025-01-05 00:44:00,105.92,Mobile Money Transfer,Bamako,0,1,0,0.06770463018393659,0,0
TXN0017832,CUST00157,2025-01-05 00:48:00,107.42,Other,Sikasso,0,1,0,0.10200951129698607,0,0
TXN0013300,CUST00181,2025-01-05 00:54:00,219.21,Restaurant,Bamako,0,1,1,0.23763965665448641,0,0
TXN0019165,CUST00357,2025-01-05 01:06:00,509.04,Travel,Kayes,1,1,0,0.16532209642488727,0,0
TXN0000211,CUST00194,2025-01-05 01:09:00,113.95,Online Retail,Bamako,1,1,0,0.11044401977495949,0,0
TXN0007832,CUST00291,2025-01-05 01:12:00,348.93,Other,Mopti,1,1,1,0.2066927449851641,0,0
TXN0008186,CUST00004,2025-01-05 01:16:00,35.01,Fuel,Mopti,1,1,0,0.06195072190201272,0,0
TXN0017330,CUST00138,2025-01-05 01:27:00,266.45,Online Retail,Bamako,1,1,0,0.1361996075433591,0,0
TXN0012711,CUST00125,2025-01-05 01:36:00,146.9,Fuel,Mopti,1,1,0,0.07664118774281899,0,0
TXN0001905,CUST00244,2025-01-05 01:42:00,36.06,Online Retail,Sikasso,1,1,0,0.018262395084579452,0,0
TXN0011222,CUST00303,2025-01-05 02:06:00,19.27,Mobile Money Transfer,Sikasso,2,1,0,0.014809022479817786,0,0
TXN0010446,CUST00200,2025-01-05 02:20:00,105.48,Restaurant,Kayes,2,1,0,0.07348708562077994,0,0
TXN0002767,CUST00356,2025-01-05 02:32:00,53.63,Other,Segou,2,1,0,0.018641639125922847,0,0
TXN0019000,CUST00243,2025-01-05 03:01:00,178.71,Electronics,Segou,3,1,0,0.019972929410079773,0,0
TXN0001619,CUST00009,2025-01-05 03:08:00,59.11,Restaurant,Bamako,3,1,0,0.03759327747178735,0,0
TXN0007329,CUST00187,2025-01-05 03:25:00,208.1,Fuel,Mopti,3,1,0,0.0564688549347003,0,0
TXN0000656,CUST00375,2025-01-05 03:26:00,12.72,Online Retail,Kayes,3,1,0,0.15430232085271983,0,0
TXN0013134,CUST00230,2025-01-05 03:52:00,267.43,Cash Withdrawal,Kayes,3,1,0,0.020123331625286338,0,0
TXN0008173,CUST00461,2025-01-05 03:54:00,90.1,Restaurant,Segou,3,1,0,0.04905208498831741,0,0
TXN0018524,CUST00037,2025-01-05 03:56:00,87.4,Electronics,Kayes,3,1,0,0.027915372816791604,0,0
TXN0007969,CUST00127,2025-01-05 04:00:00,546.72,Groceries,Sikasso,4,1,0,0.04248456907002151,0,0
TXN0018433,CUST00146,2025-01-05 04:02:00,63.7,Other,Sikasso,4,1,0,0.012639765250241828,0,0
TXN0009326,CUST00068,2025-01-05 04:09:00,81.17,Mobile Money Transfer,Abroad - Europe,4,1,1,0.8781770998647168,1,1
TXN0000654,CUST00115,2025-01-05 05:00:00,35.5,Online Retail,Mopti,5,1,0,0.014969210956825787,0,0
TXN0004336,CUST00253,2025-01-05 05:31:00,35.17,Mobile Money Transfer,Mopti,5,1,0,0.02156065281301247,0,0
TXN0013378,CUST00050,2025-01-05 05:50:00,114.03,Fuel,Segou,5,1,0,0.02538370393518302,0,0
TXN0011323,CUST00405,2025-01-05 06:01:00,168.82,Cash Withdrawal,Kayes,6,0,0,0.05313193834192159,0,0
TXN0001508,CUST00028,2025-01-05 07:12:00,182.1,Cash Withdrawal,Sikasso,7,0,0,0.0321691395360899,0,0
TXN0019368,CUST00341,2025-01-05 07:47:00,87.16,Utilities,Bamako,7,0,0,0.058538900708284214,0,0
TXN0003003,CUST00050,2025-01-05 08:04:00,10.51,Other,Segou,8,0,0,0.03772096486247241,0,0
TXN0006456,CUST00472,2025-01-05 08:17:00,61.5,Online Retail,Abroad - USA,8,0,1,0.4032815962593717,0,0
TXN0006290,CUST00064,2025-01-05 08:46:00,96.15,Restaurant,Segou,8,0,0,0.06586673333083898,0,0
TXN0014285,CUST00175,2025-01-05 08:47:00,38.92,Utilities,Kayes,8,0,0,0.03996414770344211,0,0
TXN0014812,CUST00116,2025-01-05 10:20:00,95.74,Utilities,Mopti,10,0,0,0.023560325578145212,0,0
TXN0002764,CUST00413,2025-01-05 10:36:00,84.94,Restaurant,Segou,10,0,0,0.055975812826344604,0,0
TXN0002053,CUST00430,2025-01-05 11:12:00,1975.22,Cash Withdrawal,Abroad - Europe,11,0,1,0.9876570419863079,1,1
TXN0012616,CUST00479,2025-01-05 11:27:00,171.26,Other,Mopti,11,0,0,0.15420314578628674,0,0
TXN0014772,CUST00469,2025-01-05 11:38:00,96.36,Online Retail,Mopti,11,0,0,0.07455516838084247,0,0
TXN0005128,CUST00184,2025-01-05 11:38:00,55.2,Other,Segou,11,0,0,0.017065326766673435,0,0
TXN0016767,CUST00296,2025-01-05 12:12:00,478.52,Electronics,Bamako,12,0,0,0.13653153998131476,0,0
TXN0016997,CUST00411,2025-01-05 12:15:00,867.65,Electronics,Mopti,12,0,0,0.06954300733779138,0,0
TXN0012033,CUST00171,2025-01-05 12:26:00,197.13,Online Retail,Sikasso,12,0,0,0.11321805777443238,0,0
TXN0002340,CUST00338,2025-01-05 12:39:00,98.46,Groceries,Sikasso,12,0,0,0.0785853573735472,0,0
TXN0018388,CUST00383,2025-01-05 12:43:00,380.5,Cash Withdrawal,Segou,12,0,0,0.08269464191214732,0,0
TXN0014378,CUST00086,2025-01-05 12:51:00,82.05,Electronics,Mopti,12,0,0,0.07340770077611246,0,0
TXN0016290,CUST00332,2025-01-05 13:03:00,21.69,Other,Mopti,13,0,1,0.15673894851697381,0,0
TXN0013771,CUST00398,2025-01-05 13:53:00,384.7,Other,Bamako,13,0,0,0.07470504281685293,0,0
TXN0012277,CUST00355,2025-01-05 13:55:00,158.68,Groceries,Segou,13,0,0,0.13824630907920535,0,0
TXN0003638,CUST00214,2025-01-05 13:56:00,113.29,Cash Withdrawal,Bamako,13,0,0,0.06402929548661017,0,0
TXN0011792,CUST00486,2025-01-05 14:07:00,31.7,Travel,Mopti,14,0,0,0.01725271623074155,0,0
TXN0017510,CUST00145,2025-01-05 14:29:00,25.25,Other,Abroad - USA,14,0,1,0.2053676158802219,0,0
TXN0011582,CUST00225,2025-01-05 15:00:00,237.14,Other,Sikasso,15,0,0,0.4590356137253454,0,1
TXN0018100,CUST00435,2025-01-05 15:21:00,273.47,Electronics,Segou,15,0,0,0.1430264749224573,0,0
TXN0008783,CUST00408,2025-01-05 15:57:00,144.76,Electronics,Sikasso,15,0,0,0.12848943970787874,0,0
TXN0002165,CUST00482,2025-01-05 15:57:00,46.11,Online Retail,Mopti,15,0,0,0.058075750937095424,0,0
TXN0002406,CUST00231,2025-01-05 16:11:00,276.41,Travel,Sikasso,16,0,0,0.12225327706906151,0,0
TXN0019598,CUST00326,2025-01-05 16:30:00,296.66,Utilities,Mopti,16,0,0,0.04259719233052846,0,0
TXN0000280,CUST00201,2025-01-05 16:34:00,57.28,Restaurant,Segou,16,0,0,0.05305510955756352,0,0
TXN0017619,CUST00142,2025-01-05 16:42:00,44.63,Online Retail,Segou,16,0,0,0.021686822346771557,0,0
TXN0016266,CUST00286,2025-01-05 16:53:00,695.47,Electronics,Mopti,16,0,0,0.028572632543932847,0,0
TXN0001268,CUST00214,2025-01-05 17:26:00,321.02,Online Retail,Abroad - USA,17,0,1,0.9453913416554752,1,1
TXN0001914,CUST00485,2025-01-05 17:31:00,636.68,Travel,Sikasso,17,0,0,0.07611333123217436,0,0
TXN0002427,CUST00371,2025-01-05 17:37:00,103.0,Fuel,Segou,17,0,0,0.10800631209764475,0,0
TXN0009032,CUST00489,2025-01-05 17:39:00,162.3,Utilities,Bamako,17,0,0,0.03086633438187644,0,0
TXN0018881,CUST00128,2025-01-05 17:44:00,134.03,Online Retail,Sikasso,17,0,0,0.0978822289145433,0,0
TXN0010684,CUST00055,2025-01-05 17:51:00,51.79,Restaurant,Mopti,17,0,0,0.029698904710700226,0,0
TXN0007393,CUST00055,2025-01-05 18:09:00,58.74,Utilities,Mopti,18,0,0,0.02917186870668427,0,0
TXN0018945,CUST00118,2025-01-05 18:22:00,177.93,Fuel,Kayes,18,0,0,0.08346469258956793,0,0
TXN0008109,CUST00038,2025-01-05 18:35:00,80.07,Restaurant,Sikasso,18,0,0,0.06635076826141557,0,0
TXN0014110,CUST00200,2025-01-05 18:59:00,71.59,Utilities,Kayes,18,0,0,0.030222893650709123,0,0
TXN0018412,CUST00076,2025-01-05 19:04:00,99.55,Travel,Kayes,19,0,0,0.06972758124936161,0,0
TXN0012986,CUST00007,2025-01-05 19:13:00,349.47,Travel,Bamako,19,0,0,0.018802549334876063,0,0
TXN0011131,CUST00445,2025-01-05 19:14:00,243.25,Groceries,Bamako,19,0,0,0.15311955746445574,0,0
TXN0017551,CUST00363,2025-01-05 20:47:00,850.64,Online Retail,Mopti,20,0,0,0.12994722478849263,0,0
TXN0015928,CUST00349,2025-01-05 20:53:00,412.38,Online Retail,Sikasso,20,0,0,0.18130981666209653,0,0
TXN0003790,CUST00134,2025-01-05 20:56:00,347.79,Restaurant,Mopti,20,0,0,0.11459598699367152,0,0
TXN0012168,CUST00496,2025-01-05 20:56:00,370.93,Electronics,Sikasso,20,0,0,0.07195374043665353,0,0
TXN0018932,CUST00119,2025-01-05 21:37:00,56.28,Travel,Mopti,21,0,0,0.015902450722549297,0,0
TXN0007134,CUST00143,2025-01-05 21:48:00,66.98,Utilities,Mopti,21,0,0,0.03135430562514411,0,0
TXN0015402,CUST00412,2025-01-05 23:24:00,1042.39,Groceries,Mopti,23,1,0,0.035981506633003674,0,0
TXN0002623,CUST00414,2025-01-05 23:30:00,835.2,Fuel,Bamako,23,1,0,0.0725012363340284,0,0
TXN0019577,CUST00298,2025-01-05 23:57:00,814.59,Groceries,Kayes,23,1,0,0.05263919769908793,0,0
TXN0018680,CUST00236,2025-01-06 00:16:00,323.91,Restaurant,Kayes,0,1,0,0.06860891721218226,0,0
TXN0011230,CUST00461,2025-01-06 01:30:00,5.34,Travel,Segou,1,1,0,0.039719347713612484,0,0
TXN0007887,CUST00385,2025-01-06 01:55:00,36.2,Groceries,Segou,1,1,0,0.016859759771266917,0,0
TXN0010566,CUST00302,2025-01-06 02:06:00,115.68,Restaurant,Bamako,2,1,0,0.02492561909664125,0,0
TXN0007208,CUST00194,2025-01-06 02:37:00,132.6,Fuel,Bamako,2,1,0,0.036727368019258244,0,0
TXN0012391,CUST00191,2025-01-06 03:24:00,128.37,Electronics,Mopti,3,1,0,0.02505588434810333,0,0
TXN0002137,CUST00020,2025-01-06 03:41:00,234.41,Restaurant,Segou,3,1,0,0.06396656924746892,0,0
TXN0003984,CUST00313,2025-01-06 04:09:00,197.11,Mobile Money Transfer,Sikasso,4,1,0,0.027429563763192964,0,0
TXN0001110,CUST00154,2025-01-06 04:22:00,91.27,Other,Mopti,4,1,0,0.023282652965684204,0,0
TXN0013704,CUST00474,2025-01-06 04:58:00,727.22,Cash Withdrawal,Mopti,4,1,0,0.026638947458573117,0,0
TXN0019026,CUST00082,2025-01-06 05:02:00,46.02,Fuel,Bamako,5,1,0,0.032073485516198645,0,0
TXN0014403,CUST00283,2025-01-06 05:35:00,121.14,Travel,Bamako,5,1,0,0.021801538784718095,0,0
TXN0011526,CUST00498,2025-01-06 05:48:00,78.38,Online Retail,Bamako,5,1,0,0.044075515679570805,0,0
TXN0011464,CUST00075,2025-01-06 05:51:00,169.81,Groceries,Segou,5,1,0,0.04479993243435253,0,0
TXN0006489,CUST00331,2025-01-06 06:05:00,13.59,Online Retail,Segou,6,0,0,0.02817619450485215,0,0
TXN0017808,CUST00136,2025-01-06 06:10:00,91.85,Groceries,Bamako,6,0,0,0.08710629353305196,0,0
TXN0009654,CUST00101,2025-01-06 06:40:00,129.46,Cash Withdrawal,Segou,6,0,0,0.04103782428468204,0,0
TXN0016627,CUST00406,2025-01-06 06:50:00,370.95,Online Retail,Sikasso,6,0,0,0.062097008275031534,0,0
TXN0011814,CUST00353,2025-01-06 07:23:00,420.06,Travel,Sikasso,7,0,0,0.020609576340814194,0,0
TXN0009042,CUST00375,2025-01-06 07:29:00,215.09,Utilities,Kayes,7,0,0,0.12279029932550396,0,0
TXN0003043,CUST00255,2025-01-06 07:30:00,28.08,Travel,Sikasso,7,0,0,0.0551213723478036,0,0
TXN0001837,CUST00155,2025-01-06 07:43:00,21.18,Cash Withdrawal,Sikasso,7,0,0,0.07510755122013295,0,0
TXN0000478,CUST00008,2025-01-06 07:48:00,481.48,Other,Bamako,7,0,0,0.07805918982924613,0,0
TXN0011126,CUST00128,2025-01-06 08:08:00,23.85,Travel,Sikasso,8,0,0,0.03999018089336216,0,0
TXN0003036,CUST00302,2025-01-06 08:21:00,124.54,Online Retail,Bamako,8,0,0,0.10788055561243441,0,0
TXN0000930,CUST00027,2025-01-06 08:33:00,56.36,Other,Kayes,8,0,0,0.023860458459478765,0,0
TXN0011929,CUST00202,2025-01-06 08:38:00,310.78,Groceries,Kayes,8,0,0,0.11821646622052095,0,0
TXN0005861,CUST00300,2025-01-06 08:44:00,1897.47,Online Retail,Abroad - USA,8,0,1,0.998320032325687,1,1
TXN0007654,CUST00053,2025-01-06 09:05:00,116.7,Travel,Bamako,9,0,0,0.05312171628750473,0,0
TXN0009619,CUST00071,2025-01-06 09:17:00,473.63,Online Retail,Abroad - Europe,9,0,1,0.9944202938710546,1,1
TXN0006549,CUST00152,2025-01-06 09:21:00,175.54,Groceries,Mopti,9,0,0,0.13429240079941585,0,0
TXN0015312,CUST00457,2025-01-06 09:26:00,19.87,Travel,Bamako,9,0,0,0.08859382729856217,0,0
TXN0015849,CUST00050,2025-01-06 09:48:00,42.84,Electronics,Segou,9,0,0,0.019901705848375167,0,0
TXN0005037,CUST00477,2025-01-06 09:56:00,32.67,Utilities,Kayes,9,0,0,0.03898608102478551,0,0
TXN0017788,CUST00249,2025-01-06 10:11:00,111.01,Utilities,Mopti,10,0,0,0.06962559606538701,0,0
TXN0015819,CUST00307,2025-01-06 10:36:00,236.83,Online Retail,Sikasso,10,0,0,0.09302502812026672,0,0
TXN0013613,CUST00012,2025-01-06 10:37:00,116.89,Groceries,Segou,10,0,0,0.1136217937545538,0,0
TXN0008270,CUST00119,2025-01-06 10:37:00,109.08,Online Retail,Mopti,10,0,0,0.14769873213354054,0,0
TXN0008697,CUST00470,2025-01-06 10:41:00,56.18,Cash Withdrawal,Sikasso,10,0,0,0.06129874822358525,0,0
TXN0017607,CUST00236,2025-01-06 10:54:00,392.12,Other,Kayes,10,0,0,0.069689731015663,0,0
TXN0000114,CUST00013,2025-01-06 10:55:00,21.71,Travel,Sikasso,10,0,0,0.0276544675689092,0,0
TXN0008734,CUST00229,2025-01-06 10:59:00,720.01,Cash Withdrawal,Segou,10,0,0,0.033968853487059865,0,0
TXN0009027,CUST00468,2025-01-06 11:03:00,367.98,Cash Withdrawal,Sikasso,11,0,0,0.048521438938037016,0,0
TXN0017298,CUST00295,2025-01-06 11:10:00,355.86,Restaurant,Kayes,11,0,0,0.04343980348604785,0,0
TXN0009745,CUST00167,2025-01-06 11:43:00,71.12,Travel,Mopti,11,0,0,0.04145093609132641,0,0
TXN0002491,CUST00052,2025-01-06 11:53:00,113.71,Travel,Kayes,11,0,0,0.04919305857600221,0,0
TXN0015749,CUST00429,2025-01-06 11:58:00,63.88,Cash Withdrawal,Segou,11,0,0,0.04388865375494767,0,0
TXN0002416,CUST00338,2025-01-06 12:20:00,249.37,Restaurant,Sikasso,12,0,0,0.06312885116486187,0,0
TXN0004588,CUST00411,2025-01-06 12:24:00,146.29,Other,Mopti,12,0,0,0.09038671785825482,0,0
TXN0007633,CUST00040,2025-01-06 12:25:00,2.59,Cash Withdrawal,Sikasso,12,0,0,0.07152833892241992,0,0
TXN0019376,CUST00138,2025-01-06 12:28:00,75.89,Groceries,Bamako,12,0,0,0.08867275121918955,0,0
TXN0015358,CUST00146,2025-01-06 12:46:00,108.73,Fuel,Sikasso,12,0,0,0.05505422346643785,0,0
