transaction_id,customer_id,timestamp,amount,merchant_category,location,customer_home_location,customer_avg_monthly_spend,is_fraud
TXN0001620,CUST00384,2025-01-04 09:25:00,93.86,Utilities,Kayes,Kayes,186.18,0
TXN0011941,CUST00415,2025-01-04 09:36:00,104.31,Travel,Mopti,Mopti,239.01,0
TXN0004616,CUST00418,2025-01-04 09:37:00,445.77,Fuel,Segou,Segou,718.47,0
TXN0002925,CUST00010,2025-01-04 10:05:00,55.82,Utilities,Kayes,Kayes,574.47,0
TXN0018705,CUST00217,2025-01-04 10:33:00,157.63,Utilities,Kayes,Kayes,156.13,0
TXN0009914,CUST00114,2025-01-04 11:38:00,46.97,Restaurant,Mopti,Mopti,171.18,0
TXN0005054,CUST00113,2025-01-04 11:39:00,874.83,Cash Withdrawal,Segou,Segou,997.9,0
TXN0009168,CUST00494,2025-01-04 11:43:00,495.31,Utilities,Sikasso,Sikasso,566.18,0
TXN0019392,CUST00122,2025-01-04 11:46:00,98.26,Mobile Money Transfer,Sikasso,Sikasso,427.11,0
TXN0013369,CUST00331,2025-01-04 12:03:00,82.03,Groceries,Segou,Segou,173.17,0
TXN0005791,CUST00174,2025-01-04 12:15:00,20.57,Electronics,Segou,Segou,383.34,0
TXN0011327,CUST00099,2025-01-04 12:30:00,67.61,Utilities,Bamako,Bamako,178.42,0
TXN0018800,CUST00400,2025-01-04 13:08:00,84.9,Utilities,Bamako,Bamako,236.39,0
TXN0002260,CUST00443,2025-01-04 13:11:00,198.12,Travel,Mopti,Mopti,308.5,0
TXN0004546,CUST00239,2025-01-04 13:18:00,107.36,Cash Withdrawal,Sikasso,Sikasso,290.03,0
TXN0008155,CUST00128,2025-01-04 13:26:00,235.72,Travel,Sikasso,Sikasso,308.23,0
TXN0015060,CUST00481,2025-01-04 13:31:00,121.62,Electronics,Bamako,Bamako,298.06,0
TXN0003594,CUST00150,2025-01-04 13:31:00,121.68,Utilities,Kayes,Kayes,537.77,0
TXN0015323,CUST00151,2025-01-04 13:40:00,100.35,Utilities,Bamako,Bamako,201.46,0
TXN0006747,CUST00093,2025-01-04 13:42:00,110.82,Travel,Segou,Segou,212.71,0
TXN0013177,CUST00221,2025-01-04 14:18:00,124.11,Fuel,Bamako,Bamako,390.48,0
TXN0019494,CUST00233,2025-01-04 14:18:00,39.55,Fuel,Mopti,Mopti,162.79,0
TXN0010102,CUST00111,2025-01-04 14:25:00,251.15,Other,Kayes,Kayes,543.33,0
TXN0002267,CUST00411,2025-01-04 14:36:00,661.52,Fuel,Mopti,Mopti,834.0,0
TXN0018368,CUST00056,2025-01-04 14:46:00,41.37,Fuel,Mopti,Mopti,106.86,0
TXN0000904,CUST00042,2025-01-04 15:02:00,64.35,Restaurant,Bamako,Bamako,98.34,0
TXN0001525,CUST00462,2025-01-04 15:05:00,13.11,Groceries,Mopti,Mopti,138.39,0
TXN0005266,CUST00350,2025-01-04 15:22:00,95.01,Mobile Money Transfer,Segou,Segou,475.2,0
TXN0014301,CUST00184,2025-01-04 16:06:00,155.96,Mobile Money Transfer,Segou,Segou,158.63,0
TXN0007112,CUST00172,2025-01-04 16:26:00,32.59,Other,Segou,Segou,186.41,0
TXN0014056,CUST00314,2025-01-04 17:14:00,941.98,Online Retail,Abroad - USA,Sikasso,398.23,1
TXN0018434,CUST00466,2025-01-04 17:38:00,431.48,Restaurant,Bamako,Bamako,937.97,0
TXN0017087,CUST00411,2025-01-04 17:46:00,634.97,Electronics,Mopti,Mopti,834.0,0
TXN0002502,CUST00343,2025-01-04 17:47:00,72.05,Restaurant,Segou,Segou,205.12,0
TXN0002032,CUST00157,2025-01-04 17:47:00,158.44,Online Retail,Sikasso,Sikasso,158.84,0
TXN0002458,CUST00339,2025-01-04 18:14:00,26.69,Restaurant,Sikasso,Segou,249.3,0
TXN0002512,CUST00480,2025-01-04 18:20:00,38.66,Restaurant,Segou,Segou,128.57,0
TXN0011279,CUST00167,2025-01-04 18:37:00,169.76,Mobile Money Transfer,Segou,Mopti,88.9,1
TXN0006889,CUST00157,2025-01-04 19:00:00,75.46,Other,Sikasso,Sikasso,158.84,0
TXN0010456,CUST00440,2025-01-04 19:14:00,276.62,Fuel,Sikasso,Sikasso,625.29,0
TXN0014336,CUST00479,2025-01-04 19:28:00,171.86,Cash Withdrawal,Mopti,Mopti,256.66,0
TXN0001061,CUST00049,2025-01-04 19:36:00,94.81,Mobile Money Transfer,Mopti,Mopti,160.7,0
TXN0017937,CUST00376,2025-01-04 20:14:00,39.24,Mobile Money Transfer,Kayes,Kayes,52.13,0
TXN0017857,CUST00463,2025-01-04 21:19:00,205.36,Utilities,Sikasso,Sikasso,197.12,0
TXN0004873,CUST00067,2025-01-04 21:31:00,257.22,Other,Mopti,Mopti,475.66,0
TXN0019300,CUST00019,2025-01-04 21:33:00,512.09,Fuel,Mopti,Mopti,686.74,0
TXN0006445,CUST00467,2025-01-04 21:35:00,275.34,Fuel,Mopti,Mopti,393.91,0
TXN0003177,CUST00493,2025-01-04 21:45:00,60.98,Electronics,Mopti,Mopti,193.6,0
TXN0002256,CUST00311,2025-01-04 21:47:00,559.18,Utilities,Abroad - Other,Segou,413.79,0
TXN0019396,CUST00161,2025-01-04 21:48:00,22.38,Online Retail,Bamako,Bamako,25.08,0
TXN0019232,CUST00260,2025-01-04 21:56:00,48.17,Utilities,Mopti,Mopti,160.63,0
TXN0017231,CUST00328,2025-01-04 22:01:00,206.85,Other,Segou,Segou,786.06,0
TXN0009787,CUST00158,2025-01-04 22:03:00,44.61,Fuel,Mopti,Mopti,203.8,0
TXN0013094,CUST00221,2025-01-04 22:13:00,91.48,Mobile Money Transfer,Bamako,Bamako,390.48,0
TXN0006124,CUST00181,2025-01-04 22:43:00,24.46,Electronics,Mopti,Mopti,386.67,0
TXN0000952,CUST00089,2025-01-04 22:54:00,188.85,Other,Bamako,Bamako,154.1,0
TXN0009770,CUST00088,2025-01-04 22:58:00,125.87,Travel,Kayes,Kayes,499.88,0
TXN0011675,CUST00143,2025-01-04 23:03:00,172.06,Restaurant,Mopti,Mopti,46.96,0
TXN0002585,CUST00462,2025-01-04 23:03:00,100.09,Groceries,Mopti,Mopti,138.39,0
TXN0014964,CUST00457,2025-01-04 23:28:00,92.32,Mobile Money Transfer,Bamako,Bamako,274.44,0
TXN0014707,CUST00359,2025-01-04 23:41:00,14.03,Other,Kayes,Kayes,143.88,0
TXN0018330,CUST00475,2025-01-05 00:01:00,144.36,Restaurant,Bamako,Bamako,377.16,0
TXN0019418,CUST00356,2025-01-05 00:17:00,77.41,Restaurant,Segou,Segou,290.25,0
TXN0009591,CUST00092,2025-01-05 00:44:00,105.92,Mobile Money Transfer,Bamako,Bamako,379.23,0
TXN0017832,CUST00157,2025-01-05 00:48:00,107.42,Other,Sikasso,Sikasso,158.84,0
TXN0013300,CUST00181,2025-01-05 00:54:00,219.21,Restaurant,Bamako,Mopti,386.67,0
TXN0019165,CUST00357,2025-01-05 01:06:00,509.04,Travel,Kayes,Kayes,759.36,0
TXN0000211,CUST00194,2025-01-05 01:09:00,113.95,Online Retail,Bamako,Bamako,289.88,0
TXN0007832,CUST00291,2025-01-05 01:12:00,348.93,Other,Mopti,Sikasso,328.4,0
TXN0008186,CUST00004,2025-01-05 01:16:00,35.01,Fuel,Mopti,Mopti,71.59,0
TXN0017330,CUST00138,2025-01-05 01:27:00,266.45,Online Retail,Bamako,Bamako,260.95,0
TXN0012711,CUST00125,2025-01-05 01:36:00,146.9,Fuel,Mopti,Mopti,818.01,0
TXN0001905,CUST00244,2025-01-05 01:42:00,36.06,Online Retail,Sikasso,Sikasso,162.61,0
TXN0011222,CUST00303,2025-01-05 02:06:00,19.27,Mobile Money Transfer,Sikasso,Sikasso,276.64,0
TXN0010446,CUST00200,2025-01-05 02:20:00,105.48,Restaurant,Kayes,Kayes,36.11,0
TXN0002767,CUST00356,2025-01-05 02:32:00,53.63,Other,Segou,Segou,290.25,0
TXN0019000,CUST00243,2025-01-05 03:01:00,178.71,Electronics,Segou,Segou,518.3,0
TXN0001619,CUST00009,2025-01-05 03:08:00,59.11,Restaurant,Bamako,Bamako,228.47,0
TXN0007329,CUST00187,2025-01-05 03:25:00,208.1,Fuel,Mopti,Mopti,280.25,0
TXN0000656,CUST00375,2025-01-05 03:26:00,12.72,Online Retail,Kayes,Kayes,398.79,0
TXN0013134,CUST00230,2025-01-05 03:52:00,267.43,Cash Withdrawal,Kayes,Kayes,242.42,0
TXN0008173,CUST00461,2025-01-05 03:54:00,90.1,Restaurant,Segou,Segou,78.2,0
TXN0018524,CUST00037,2025-01-05 03:56:00,87.4,Electronics,Kayes,Kayes,238.06,0
TXN0007969,CUST00127,2025-01-05 04:00:00,546.72,Groceries,Sikasso,Sikasso,666.02,0
TXN0018433,CUST00146,2025-01-05 04:02:00,63.7,Other,Sikasso,Sikasso,203.02,0
TXN0009326,CUST00068,2025-01-05 04:09:00,81.17,Mobile Money Transfer,Abroad - Europe,Segou,65.2,1
TXN0000654,CUST00115,2025-01-05 05:00:00,35.5,Online Retail,Mopti,Mopti,118.9,0
TXN0004336,CUST00253,2025-01-05 05:31:00,35.17,Mobile Money Transfer,Mopti,Mopti,298.15,0
TXN0013378,CUST00050,2025-01-05 05:50:00,114.03,Fuel,Segou,Segou,154.25,0
TXN0011323,CUST00405,2025-01-05 06:01:00,168.82,Cash Withdrawal,Kayes,Kayes,323.28,0
TXN0001508,CUST00028,2025-01-05 07:12:00,182.1,Cash Withdrawal,Sikasso,Sikasso,416.28,0
TXN0019368,CUST00341,2025-01-05 07:47:00,87.16,Utilities,Bamako,Bamako,209.61,0
TXN0003003,CUST00050,2025-01-05 08:04:00,10.51,Other,Segou,Segou,154.25,0
TXN0006456,CUST00472,2025-01-05 08:17:00,61.5,Online Retail,Abroad - USA,Kayes,67.5,0
TXN0006290,CUST00064,2025-01-05 08:46:00,96.15,Restaurant,Segou,Segou,117.55,0
TXN0014285,CUST00175,2025-01-05 08:47:00,38.92,Utilities,Kayes,Kayes,194.72,0
TXN0014812,CUST00116,2025-01-05 10:20:00,95.74,Utilities,Mopti,Mopti,264.12,0
TXN0002764,CUST00413,2025-01-05 10:36:00,84.94,Restaurant,Segou,Segou,358.8,0
TXN0002053,CUST00430,2025-01-05 11:12:00,1975.22,Cash Withdrawal,Abroad - Europe,Bamako,703.34,1
TXN0012616,CUST00479,2025-01-05 11:27:00,171.26,Other,Mopti,Mopti,256.66,0
TXN0014772,CUST00469,2025-01-05 11:38:00,96.36,Online Retail,Mopti,Mopti,258.58,0
TXN0005128,CUST00184,2025-01-05 11:38:00,55.2,Other,Segou,Segou,158.63,0
TXN0016767,CUST00296,2025-01-05 12:12:00,478.52,Electronics,Bamako,Bamako,946.46,0
TXN0016997,CUST00411,2025-01-05 12:15:00,867.65,Electronics,Mopti,Mopti,834.0,0
TXN0012033,CUST00171,2025-01-05 12:26:00,197.13,Online Retail,Sikasso,Sikasso,184.21,0
TXN0002340,CUST00338,2025-01-05 12:39:00,98.46,Groceries,Sikasso,Sikasso,240.87,0
TXN0018388,CUST00383,2025-01-05 12:43:00,380.5,Cash Withdrawal,Segou,Segou,431.19,0
TXN0014378,CUST00086,2025-01-05 12:51:00,82.05,Electronics,Mopti,Mopti,143.83,0
TXN0016290,CUST00332,2025-01-05 13:03:00,21.69,Other,Mopti,Sikasso,33.58,0
TXN0013771,CUST00398,2025-01-05 13:53:00,384.7,Other,Bamako,Bamako,507.29,0
TXN0012277,CUST00355,2025-01-05 13:55:00,158.68,Groceries,Segou,Segou,601.73,0
TXN0003638,CUST00214,2025-01-05 13:56:00,113.29,Cash Withdrawal,Bamako,Bamako,243.29,0
TXN0011792,CUST00486,2025-01-05 14:07:00,31.7,Travel,Mopti,Mopti,340.24,0
TXN0017510,CUST00145,2025-01-05 14:29:00,25.25,Other,Abroad - USA,Segou,73.72,0
TXN0011582,CUST00225,2025-01-05 15:00:00,237.14,Other,Sikasso,Sikasso,349.88,1
TXN0018100,CUST00435,2025-01-05 15:21:00,273.47,Electronics,Segou,Segou,500.97,0
TXN0008783,CUST00408,2025-01-05 15:57:00,144.76,Electronics,Sikasso,Sikasso,531.86,0
TXN0002165,CUST00482,2025-01-05 15:57:00,46.11,Online Retail,Mopti,Mopti,53.53,0
TXN0002406,CUST00231,2025-01-05 16:11:00,276.41,Travel,Sikasso,Sikasso,406.56,0
TXN0019598,CUST00326,2025-01-05 16:30:00,296.66,Utilities,Mopti,Mopti,413.97,0
TXN0000280,CUST00201,2025-01-05 16:34:00,57.28,Restaurant,Segou,Segou,75.06,0
TXN0017619,CUST00142,2025-01-05 16:42:00,44.63,Online Retail,Segou,Segou,100.76,0
TXN0016266,CUST00286,2025-01-05 16:53:00,695.47,Electronics,Mopti,Mopti,361.66,0
TXN0001268,CUST00214,2025-01-05 17:26:00,321.02,Online Retail,Abroad - USA,Bamako,243.29,1
TXN0001914,CUST00485,2025-01-05 17:31:00,636.68,Travel,Sikasso,Sikasso,733.9,0
TXN0002427,CUST00371,2025-01-05 17:37:00,103.0,Fuel,Segou,Segou,296.03,0
TXN0009032,CUST00489,2025-01-05 17:39:00,162.3,Utilities,Bamako,Bamako,284.25,0
TXN0018881,CUST00128,2025-01-05 17:44:00,134.03,Online Retail,Sikasso,Sikasso,308.23,0
TXN0010684,CUST00055,2025-01-05 17:51:00,51.79,Restaurant,Mopti,Mopti,226.04,0
TXN0007393,CUST00055,2025-01-05 18:09:00,58.74,Utilities,Mopti,Mopti,226.04,0
TXN0018945,CUST00118,2025-01-05 18:22:00,177.93,Fuel,Kayes,Kayes,509.55,0
TXN0008109,CUST00038,2025-01-05 18:35:00,80.07,Restaurant,Sikasso,Sikasso,484.33,0
TXN0014110,CUST00200,2025-01-05 18:59:00,71.59,Utilities,Kayes,Kayes,36.11,0
TXN0018412,CUST00076,2025-01-05 19:04:00,99.55,Travel,Kayes,Kayes,154.12,0
TXN0012986,CUST00007,2025-01-05 19:13:00,349.47,Travel,Bamako,Bamako,169.71,0
TXN0011131,CUST00445,2025-01-05 19:14:00,243.25,Groceries,Bamako,Bamako,199.49,0
TXN0017551,CUST00363,2025-01-05 20:47:00,850.64,Online Retail,Mopti,Mopti,755.94,0
TXN0015928,CUST00349,2025-01-05 20:53:00,412.38,Online Retail,Sikasso,Sikasso,630.69,0
TXN0003790,CUST00134,2025-01-05 20:56:00,347.79,Restaurant,Mopti,Mopti,702.83,0
TXN0012168,CUST00496,2025-01-05 20:56:00,370.93,Electronics,Sikasso,Sikasso,289.06,0
TXN0018932,CUST00119,2025-01-05 21:37:00,56.28,Travel,Mopti,Mopti,163.67,0
TXN0007134,CUST00143,2025-01-05 21:48:00,66.98,Utilities,Mopti,Mopti,46.96,0
TXN0015402,CUST00412,2025-01-05 23:24:00,1042.39,Groceries,Mopti,Mopti,459.17,0
TXN0002623,CUST00414,2025-01-05 23:30:00,835.2,Fuel,Bamako,Bamako,1063.98,0
TXN0019577,CUST00298,2025-01-05 23:57:00,814.59,Groceries,Kayes,Kayes,696.78,0
TXN0018680,CUST00236,2025-01-06 00:16:00,323.91,Restaurant,Kayes,Kayes,580.54,0
TXN0011230,CUST00461,2025-01-06 01:30:00,5.34,Travel,Segou,Segou,78.2,0
TXN0007887,CUST00385,2025-01-06 01:55:00,36.2,Groceries,Segou,Segou,89.82,0
TXN0010566,CUST00302,2025-01-06 02:06:00,115.68,Restaurant,Bamako,Bamako,289.5,0
TXN0007208,CUST00194,2025-01-06 02:37:00,132.6,Fuel,Bamako,Bamako,289.88,0
TXN0012391,CUST00191,2025-01-06 03:24:00,128.37,Electronics,Mopti,Mopti,216.04,0
TXN0002137,CUST00020,2025-01-06 03:41:00,234.41,Restaurant,Segou,Segou,273.08,0
TXN0003984,CUST00313,2025-01-06 04:09:00,197.11,Mobile Money Transfer,Sikasso,Sikasso,459.87,0
TXN0001110,CUST00154,2025-01-06 04:22:00,91.27,Other,Mopti,Mopti,290.35,0
TXN0013704,CUST00474,2025-01-06 04:58:00,727.22,Cash Withdrawal,Mopti,Mopti,720.7,0
TXN0019026,CUST00082,2025-01-06 05:02:00,46.02,Fuel,Bamako,Bamako,48.72,0
TXN0014403,CUST00283,2025-01-06 05:35:00,121.14,Travel,Bamako,Bamako,382.71,0
TXN0011526,CUST00498,2025-01-06 05:48:00,78.38,Online Retail,Bamako,Bamako,413.72,0
TXN0011464,CUST00075,2025-01-06 05:51:00,169.81,Groceries,Segou,Segou,112.22,0
TXN0006489,CUST00331,2025-01-06 06:05:00,13.59,Online Retail,Segou,Segou,173.17,0
TXN0017808,CUST00136,2025-01-06 06:10:00,91.85,Groceries,Bamako,Bamako,103.16,0
TXN0009654,CUST00101,2025-01-06 06:40:00,129.46,Cash Withdrawal,Segou,Segou,177.02,0
TXN0016627,CUST00406,2025-01-06 06:50:00,370.95,Online Retail,Sikasso,Sikasso,911.67,0
TXN0011814,CUST00353,2025-01-06 07:23:00,420.06,Travel,Sikasso,Sikasso,466.51,0
TXN0009042,CUST00375,2025-01-06 07:29:00,215.09,Utilities,Kayes,Kayes,398.79,0
TXN0003043,CUST00255,2025-01-06 07:30:00,28.08,Travel,Sikasso,Sikasso,210.81,0
TXN0001837,CUST00155,2025-01-06 07:43:00,21.18,Cash Withdrawal,Sikasso,Sikasso,223.07,0
TXN0000478,CUST00008,2025-01-06 07:48:00,481.48,Other,Bamako,Bamako,614.5,0
TXN0011126,CUST00128,2025-01-06 08:08:00,23.85,Travel,Sikasso,Sikasso,308.23,0
TXN0003036,CUST00302,2025-01-06 08:21:00,124.54,Online Retail,Bamako,Bamako,289.5,0
TXN0000930,CUST00027,2025-01-06 08:33:00,56.36,Other,Kayes,Kayes,201.37,0
TXN0011929,CUST00202,2025-01-06 08:38:00,310.78,Groceries,Kayes,Kayes,364.24,0
TXN0005861,CUST00300,2025-01-06 08:44:00,1897.47,Online Retail,Abroad - USA,Sikasso,287.91,1
TXN0007654,CUST00053,2025-01-06 09:05:00,116.7,Travel,Bamako,Bamako,379.1,0
TXN0009619,CUST00071,2025-01-06 09:17:00,473.63,Online Retail,Abroad - Europe,Segou,167.04,1
TXN0006549,CUST00152,2025-01-06 09:21:00,175.54,Groceries,Mopti,Mopti,1152.77,0
TXN0015312,CUST00457,2025-01-06 09:26:00,19.87,Travel,Bamako,Bamako,274.44,0
TXN0015849,CUST00050,2025-01-06 09:48:00,42.84,Electronics,Segou,Segou,154.25,0
TXN0005037,CUST00477,2025-01-06 09:56:00,32.67,Utilities,Kayes,Kayes,153.43,0
TXN0017788,CUST00249,2025-01-06 10:11:00,111.01,Utilities,Mopti,Mopti,199.31,0
TXN0015819,CUST00307,2025-01-06 10:36:00,236.83,Online Retail,Sikasso,Sikasso,692.22,0
TXN0013613,CUST00012,2025-01-06 10:37:00,116.89,Groceries,Segou,Segou,259.21,0
TXN0008270,CUST00119,2025-01-06 10:37:00,109.08,Online Retail,Mopti,Mopti,163.67,0
TXN0008697,CUST00470,2025-01-06 10:41:00,56.18,Cash Withdrawal,Sikasso,Sikasso,222.6,0
TXN0017607,CUST00236,2025-01-06 10:54:00,392.12,Other,Kayes,Kayes,580.54,0
TXN0000114,CUST00013,2025-01-06 10:55:00,21.71,Travel,Sikasso,Sikasso,172.58,0
TXN0008734,CUST00229,2025-01-06 10:59:00,720.01,Cash Withdrawal,Segou,Segou,514.43,0
TXN0009027,CUST00468,2025-01-06 11:03:00,367.98,Cash Withdrawal,Sikasso,Sikasso,339.0,0
TXN0017298,CUST00295,2025-01-06 11:10:00,355.86,Restaurant,Kayes,Kayes,396.99,0
TXN0009745,CUST00167,2025-01-06 11:43:00,71.12,Travel,Mopti,Mopti,88.9,0
TXN0002491,CUST00052,2025-01-06 11:53:00,113.71,Travel,Kayes,Kayes,619.1,0
TXN0015749,CUST00429,2025-01-06 11:58:00,63.88,Cash Withdrawal,Segou,Segou,253.03,0
TXN0002416,CUST00338,2025-01-06 12:20:00,249.37,Restaurant,Sikasso,Sikasso,240.87,0
TXN0004588,CUST00411,2025-01-06 12:24:00,146.29,Other,Mopti,Mopti,834.0,0
TXN0007633,CUST00040,2025-01-06 12:25:00,2.59,Cash Withdrawal,Sikasso,Sikasso,125.75,0
TXN0019376,CUST00138,2025-01-06 12:28:00,75.89,Groceries,Bamako,Bamako,260.95,0
TXN0015358,CUST00146,2025-01-06 12:46:00,108.73,Fuel,Sikasso,Sikasso,203.02,0
TXN0013692,CUST00138,2025-01-06 12:50:00,142.61,Utilities,Bamako,Bamako,260.95,0
TXN0012819,CUST00151,2025-01-06 12:50:00,103.14,Cash Withdrawal,Bamako,Bamako,201.46,0
TXN0016459,CUST00400,2025-01-06 12:50:00,76.01,Utilities,Bamako,Bamako,236.39,0
TXN0015878,CUST00216,2025-01-06 12:56:00,560.59,Other,Sikasso,Sikasso,413.63,0
TXN0012963,CUST00376,2025-01-06 13:09:00,45.4,Fuel,Kayes,Kayes,52.13,0
TXN0009827,CUST00053,2025-01-06 13:12:00,188.67,Online Retail,Bamako,Bamako,379.1,0
TXN0004493,CUST00265,2025-01-06 13:34:00,107.92,Cash Withdrawal,Kayes,Kayes,157.59,0
TXN0001075,CUST00111,2025-01-06 13:52:00,65.0,Fuel,Kayes,Kayes,543.33,0
TXN0015953,CUST00016,2025-01-06 14:02:00,436.24,Electronics,Kayes,Kayes,363.44,0
TXN0011477,CUST00276,2025-01-06 14:39:00,37.03,Other,Sikasso,Sikasso,783.41,0
TXN0006020,CUST00359,2025-01-06 15:02:00,131.1,Travel,Kayes,Kayes,143.88,0
TXN0015376,CUST00049,2025-01-06 15:33:00,76.84,Restaurant,Mopti,Mopti,160.7,0
TXN0005747,CUST00109,2025-01-06 15:53:00,111.08,Fuel,Kayes,Segou,19.75,0
TXN0015935,CUST00280,2025-01-06 15:58:00,81.78,Fuel,Kayes,Kayes,160.64,0
TXN0016233,CUST00301,2025-01-06 16:46:00,88.3,Fuel,Kayes,Kayes,173.13,0
TXN0002940,CUST00217,2025-01-06 16:47:00,71.36,Cash Withdrawal,Kayes,Kayes,156.13,0
TXN0000496,CUST00155,2025-01-06 16:59:00,125.69,Other,Sikasso,Sikasso,223.07,0
TXN0009741,CUST00174,2025-01-06 17:01:00,260.04,Restaurant,Segou,Segou,383.34,0
TXN0015003,CUST00002,2025-01-06 17:29:00,142.53,Other,Sikasso,Sikasso,113.26,0
TXN0010496,CUST00351,2025-01-06 17:34:00,75.11,Other,Segou,Segou,261.73,0
TXN0014983,CUST00280,2025-01-06 17:51:00,29.31,Travel,Kayes,Kayes,160.64,0
TXN0013787,CUST00232,2025-01-06 18:21:00,418.66,Electronics,Mopti,Mopti,479.27,0
TXN0005693,CUST00264,2025-01-06 18:39:00,136.84,Utilities,Kayes,Kayes,154.96,0
TXN0019977,CUST00497,2025-01-06 19:03:00,89.25,Utilities,Kayes,Kayes,194.79,0
TXN0015592,CUST00490,2025-01-06 19:12:00,44.96,Restaurant,Bamako,Bamako,64.01,0
TXN0006276,CUST00191,2025-01-06 19:19:00,282.98,Electronics,Mopti,Mopti,216.04,0
TXN0001691,CUST00295,2025-01-06 19:45:00,237.25,Online Retail,Kayes,Kayes,396.99,0
TXN0006986,CUST00291,2025-01-06 19:47:00,196.7,Other,Kayes,Sikasso,328.4,0
TXN0019036,CUST00407,2025-01-06 20:14:00,217.03,Cash Withdrawal,Kayes,Kayes,223.93,0
TXN0000824,CUST00161,2025-01-06 20:18:00,20.05,Online Retail,Bamako,Bamako,25.08,0
TXN0001769,CUST00068,2025-01-06 20:49:00,3.77,Travel,Sikasso,Segou,65.2,0
TXN0010933,CUST00320,2025-01-06 21:09:00,349.08,Cash Withdrawal,Mopti,Mopti,646.76,0
TXN0007817,CUST00388,2025-01-06 21:12:00,90.2,Other,Sikasso,Sikasso,241.02,0
TXN0004506,CUST00290,2025-01-06 21:20:00,345.64,Online Retail,Kayes,Sikasso,279.5,0
TXN0018188,CUST00464,2025-01-06 21:36:00,180.06,Utilities,Sikasso,Sikasso,577.83,0
TXN0010982,CUST00221,2025-01-06 21:59:00,193.76,Fuel,Bamako,Bamako,390.48,0
TXN0001515,CUST00477,2025-01-06 22:06:00,36.66,Online Retail,Kayes,Kayes,153.43,0
TXN0014534,CUST00042,2025-01-06 22:23:00,86.32,Mobile Money Transfer,Bamako,Bamako,98.34,0
TXN0012993,CUST00368,2025-01-06 22:40:00,26.04,Cash Withdrawal,Bamako,Bamako,46.1,0
TXN0016986,CUST00220,2025-01-06 22:51:00,218.92,Other,Segou,Segou,235.86,0
TXN0016376,CUST00205,2025-01-06 23:23:00,37.15,Groceries,Kayes,Kayes,64.56,0
TXN0014976,CUST00318,2025-01-06 23:25:00,198.52,Cash Withdrawal,Bamako,Bamako,324.56,0
TXN0002742,CUST00359,2025-01-06 23:43:00,103.8,Groceries,Kayes,Kayes,143.88,0
TXN0002354,CUST00181,2025-01-06 23:50:00,168.1,Online Retail,Mopti,Mopti,386.67,0
TXN0018445,CUST00135,2025-01-07 00:15:00,206.99,Other,Segou,Segou,163.5,0
TXN0003197,CUST00474,2025-01-07 00:26:00,130.85,Mobile Money Transfer,Mopti,Mopti,720.7,0
TXN0012961,CUST00112,2025-01-07 00:47:00,178.01,Cash Withdrawal,Kayes,Kayes,393.65,0
TXN0012197,CUST00252,2025-01-07 01:25:00,31.38,Other,Bamako,Bamako,243.34,0
TXN0014034,CUST00160,2025-01-07 01:30:00,423.14,Travel,Bamako,Bamako,577.27,0
TXN0013607,CUST00244,2025-01-07 01:38:00,80.88,Electronics,Sikasso,Sikasso,162.61,0
TXN0016919,CUST00136,2025-01-07 01:44:00,209.76,Electronics,Bamako,Bamako,103.16,0
TXN0014050,CUST00301,2025-01-07 02:12:00,60.59,Cash Withdrawal,Kayes,Kayes,173.13,0
TXN0011358,CUST00304,2025-01-07 02:18:00,107.82,Travel,Mopti,Mopti,137.45,0
TXN0007006,CUST00360,2025-01-07 02:22:00,143.77,Mobile Money Transfer,Mopti,Mopti,167.52,0
TXN0012751,CUST00335,2025-01-07 02:27:00,599.65,Fuel,Sikasso,Mopti,435.13,0
TXN0004436,CUST00136,2025-01-07 02:30:00,97.86,Utilities,Bamako,Bamako,103.16,0
TXN0010908,CUST00246,2025-01-07 03:46:00,54.36,Travel,Sikasso,Sikasso,173.27,0
TXN0002537,CUST00169,2025-01-07 03:50:00,521.27,Other,Sikasso,Sikasso,357.25,0
TXN0010286,CUST00202,2025-01-07 04:20:00,619.58,Fuel,Kayes,Kayes,364.24,0
TXN0015558,CUST00011,2025-01-07 04:37:00,274.83,Mobile Money Transfer,Kayes,Kayes,251.02,0
TXN0008878,CUST00351,2025-01-07 04:40:00,49.11,Electronics,Segou,Segou,261.73,0
TXN0011370,CUST00113,2025-01-07 04:56:00,825.51,Cash Withdrawal,Segou,Segou,997.9,0
TXN0009589,CUST00189,2025-01-07 05:33:00,143.06,Cash Withdrawal,Abroad - USA,Kayes,43.54,1
TXN0003785,CUST00458,2025-01-07 05:51:00,137.89,Travel,Kayes,Kayes,370.66,0
TXN0005150,CUST00073,2025-01-07 06:25:00,142.12,Cash Withdrawal,Kayes,Kayes,121.14,0
TXN0005301,CUST00190,2025-01-07 06:38:00,61.35,Utilities,Bamako,Bamako,284.57,0
TXN0011791,CUST00114,2025-01-07 06:57:00,155.16,Travel,Mopti,Mopti,171.18,0
TXN0000986,CUST00440,2025-01-07 07:13:00,73.85,Cash Withdrawal,Mopti,Sikasso,625.29,0
TXN0006941,CUST00282,2025-01-07 07:16:00,220.89,Mobile Money Transfer,Mopti,Mopti,805.23,0
TXN0001816,CUST00437,2025-01-07 07:16:00,172.05,Restaurant,Segou,Segou,192.22,0
TXN0007596,CUST00321,2025-01-07 08:07:00,284.62,Utilities,Bamako,Bamako,322.41,0
